Unnamed: 0.1,Unnamed: 0,oracle_id,name,name_ja,banned,mv,rarity,text,type,power,toughness,w,u,b,r,g,c,image_small
78,78,8a8b032e-90b7-4782-b854-b575f316d641,Alabaster Leech,あられ石のヒル,False,1,rare,White spells you cast cost {W} more to cast.,Creature — Leech,1.0,3.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/c/8/c86b45d9-aba6-4c09-8605-037754ba7fd4.jpg?1562935200
79,79,2fcca686-03c8-4407-9f9f-2b7462470044,Alabaster Potion,純白の秘薬,False,2,common,"Choose one —
• Target player gains X life.
• Prevent the next X damage that would be dealt to any target this turn.",Instant,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/5/1/51c931a4-297a-4f7f-8f71-6bdcbe4e94b7.jpg?1559603882
80,80,f9f52651-cc64-48c5-bc18-cd5f646dfb1f,Alabaster Wall,石膏の壁,False,3,common,"Defender (This creature can't attack.)
{T}: Prevent the next 1 damage that would be dealt to any target this turn.",Creature — Wall,0.0,4.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/9/c/9cf393a3-831e-4d3a-8404-ee83f60970aa.jpg?1562382075
81,81,f8273146-f2e5-40ec-ba96-c0a4192caec8,Alaborn Cavalier,アラボーンの騎兵,False,4,uncommon,"Whenever Alaborn Cavalier attacks, you may tap target creature.",Creature — Human Knight,2.0,2.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/8/e/8e865658-67c8-43b2-8d3a-909fb1c17e8a.jpg?1562928572
82,82,69c4429e-a8a4-49c3-bb43-9dce4cc6b90a,Alaborn Grenadier,アラボーンの擲弾兵,False,2,common,Vigilance,Creature — Human Soldier,2.0,2.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/1/5/153b7197-57a7-4e38-bd4a-4550b9d22dd8.jpg?1562900088
83,83,61daa88d-fca4-4019-97f3-568346157ba6,Alaborn Musketeer,アラボーンのマスケット銃兵,False,2,common,Reach (This creature can block creatures with flying.),Creature — Human Soldier,2.0,1.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/4/7/4776a9ed-dbc6-44d2-9761-b2d09ff34008.jpg?1562911723
84,84,17969b71-9612-45ff-b789-1c033f832154,Alaborn Trooper,アラボーンの強兵,False,3,common,,Creature — Human Soldier,2.0,3.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/e/1/e1cd30b4-4ed8-467e-808e-b0caf4196d90.jpg?1562948743
85,85,7d9e905b-5f5c-4dbb-95cb-ccba0a5cbf8d,Alaborn Veteran,アラボーンの古参兵,False,3,rare,"{T}: Target creature gets +2/+2 until end of turn. Activate only during your turn, before attackers are declared.",Creature — Human Knight,2.0,2.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/7/9/79d7992d-9acd-4eaa-b6e0-a47acb880548.jpg?1562923725
86,86,0d0d97dd-2653-4d37-b475-ac3b50c5ee53,Alaborn Zealot,アラボーンの盲信者,False,1,uncommon,"When Alaborn Zealot blocks a creature, destroy that creature and Alaborn Zealot.",Creature — Human Soldier,1.0,1.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/a/5/a5eba273-0b83-42a7-b8b0-9e0cd6a7aa6f.jpg?1562934231
87,87,9a410f83-ed92-4b55-834a-c7cec8f5d1e2,Aladdin,アラジン,False,4,uncommon,"{1}{R}{R}, {T}: Gain control of target artifact for as long as you control Aladdin.",Creature — Human Rogue,1.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/f/1/f1681ad7-c5ce-4f11-af53-cf2882637ba7.jpg?1562943516
88,88,2aa2f96b-5784-4767-b9ea-b8d9222cb1de,Aladdin's Lamp,アラジンのランプ,False,10,rare,"{X}, {T}: The next time you would draw a card this turn, instead look at the top X cards of your library, put all but one of them on the bottom of your library in a random order, then draw a card. X can't be 0.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/4/2/42e7cf40-c136-4fcb-a947-558b713b39f6.jpg?1559603908
89,89,7810915f-df4d-445a-8ba8-fe6ed3abf1ae,Aladdin's Ring,アラジンの指輪,False,8,rare,"{8}, {T}: Aladdin's Ring deals 4 damage to any target.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/d/9/d9907bbb-12aa-4826-9a65-b2ddda5fc1e2.jpg?1559603658
90,90,18e96674-6fd8-4046-a3fe-7ba80138d85d,Alarum,警告の叫び,False,2,common,Untap target nonattacking creature. It gets +1/+3 until end of turn.,Instant,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/1/5/155f2aa6-6c47-4a06-b0ef-2d9205cd133e.jpg?1562717856
91,91,02079e18-ac14-4255-95c4-741eb76c4799,Albino Troll,アルビノ・トロール,False,2,uncommon,"Echo {1}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
{1}{G}: Regenerate Albino Troll.",Creature — Troll,3.0,3.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/5/8/58a3c112-f0c1-4d30-8df6-63fc01356a4f.jpg?1562913521
92,92,da4cab2d-0068-440f-ba7c-f2d4e5fa976e,Aleatory,運まかせ,False,2,uncommon,"Cast this spell only during combat after blockers are declared.
Flip a coin. If you win the flip, target creature gets +1/+1 until end of turn.
Draw a card at the beginning of the next turn's upkeep.",Instant,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/7/3/7380af0a-8a8f-44fd-9456-14a68a2830d3.jpg?1562720221
93,93,0f019387-4684-493f-80c4-de6023096306,Alert Shu Infantry,油断なき蜀の歩兵部隊,False,3,uncommon,Vigilance,Creature — Human Soldier,2.0,2.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/c/9/c94a92a9-060e-42d3-a8d1-49425defc08a.jpg?1562257537
94,94,e52eb1a6-fff1-4a47-b434-31a74d76231c,Alexi's Cloak,アレクシーの外套,False,2,common,"Flash
Enchant creature
Enchanted creature has shroud. (It can't be the target of spells or abilities.)",Enchantment — Aura,,,False,True,False,False,False,False,https://cards.scryfall.io/small/front/4/5/457a5613-d1d4-4112-8484-f40120079b7b.jpg?1562907674
95,95,3f60de36-ed63-4d08-a012-fc16e91da46d,"Alexi, Zephyr Mage",西風の魔道士アレクシー,False,5,rare,"{X}{U}, {T}, Discard two cards: Return X target creatures to their owners' hands.",Legendary Creature — Human Spellshaper,3.0,3.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/6/f/6f8fc0b0-4a23-47ed-b61b-a4505fcfc5d2.jpg?1562915681
96,96,ef3fdfea-330d-4948-94ec-67e344b48086,Ali Baba,アリ・ババ,False,1,uncommon,{R}: Tap target Wall.,Creature — Human Rogue,1.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/9/2/92191f72-e3d7-4679-97a2-f0c2d19d7738.jpg?1587911197
97,97,3d169bb1-e91b-46d8-9280-797192926314,Aliban's Tower,,False,2,common,Target blocking creature gets +3/+1 until end of turn.,Instant,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/7/f/7f711ea8-a73a-42da-8bf7-101ba588f203.jpg?1562587743
98,98,664d982a-5cd8-4289-afb8-fa2e083042c9,Allay,沈静,False,2,common,"Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)
Destroy target enchantment.",Instant,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/f/2/f20a1c6d-ec6a-4bd6-b3b2-b997f71d41fc.jpg?1562089262
99,99,399af8ea-7a6f-4f43-bd39-dc29a6e75e06,Alley Grifters,路地のいかさま師,False,3,common,"Whenever Alley Grifters becomes blocked, defending player discards a card.",Creature — Human Mercenary,2.0,2.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/c/f/cfb648e3-f5ad-4b33-afa3-d4cda0d369a1.jpg?1562383036
100,100,a5ce2ccd-8c78-4749-8854-cb5fa5f4738e,Allied Strategies,連合戦略,False,5,uncommon,Domain — Target player draws a card for each basic land type among lands they control.,Sorcery,,,False,True,False,False,False,False,https://cards.scryfall.io/small/front/5/1/51d4f211-10e8-486d-b982-287ab0c060c9.jpg?1562912059
101,101,410b7faf-365c-4b73-a64d-bddbe49cfded,Alloy Golem,合金のゴーレム,False,6,uncommon,"As Alloy Golem enters the battlefield, choose a color.
Alloy Golem is the chosen color. (It's still an artifact.)",Artifact Creature — Golem,4.0,4.0,False,False,False,False,False,True,https://cards.scryfall.io/small/front/1/f/1fb6d6a1-9d71-405b-9c93-1a7f06c67abd.jpg?1562901306
102,102,ad218276-a44b-4a61-8e42-26a27929bbbb,Alluring Scent,誘いの匂い,False,3,rare,All creatures able to block target creature this turn do so.,Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/6/5/65d66645-a5e5-4d29-9dc0-a058f7a3f24b.jpg?1562919017
103,103,efd46a6e-a901-4224-8a29-d53a4dc7750c,Alms,喜捨,False,1,common,"{1}, Exile the top card of your graveyard: Prevent the next 1 damage that would be dealt to target creature this turn.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/9/7/97382dd8-2754-4ca3-8ba8-d655acaf22ac.jpg?1562802251
104,104,f1a76cca-829a-4576-a560-f1af34b80b87,Alpha Kavu,ボス・カヴー,False,3,uncommon,{1}{G}: Target Kavu creature gets -1/+1 until end of turn.,Creature — Kavu,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/5/4/545ed916-59fc-4c60-9260-8c2dc88e67a1.jpg?1562912622
105,105,839fb071-6585-4f3e-a13e-1c14779b401a,Alpha Status,最上位,False,3,uncommon,"Enchant creature
Enchanted creature gets +2/+2 for each other creature on the battlefield that shares a creature type with it.",Enchantment — Aura,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/f/d/fd210c45-57f3-4d7d-93ba-81fe4298ade3.jpg?1562537375
106,106,607a3f5f-4a36-4077-b5cf-40ffd52fa580,Altar of Bone,,False,2,rare,"As an additional cost to cast this spell, sacrifice a creature.
Search your library for a creature card, reveal it, put it into your hand, then shuffle.",Sorcery,,,True,False,False,False,True,False,https://cards.scryfall.io/small/front/7/5/75d5b014-8675-4d91-a539-ac5c31d44b35.jpg?1562916801
107,107,d64e9152-ef24-4394-aeb0-9c3befc56549,Altar of Dementia,狂気の祭壇,False,2,rare,Sacrifice a creature: Target player mills cards equal to the sacrificed creature's power.,Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/4/f/4f2da99f-3c53-4980-97d6-2158c765aac0.jpg?1562054217
108,108,054c00b4-c940-455a-ad88-b8aa35931ecf,Alter Reality,現実の修正,False,2,rare,"Change the text of target spell or permanent by replacing all instances of one color word with another. (This effect lasts indefinitely.)
Flashback {1}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Instant,,,False,True,False,False,False,False,https://cards.scryfall.io/small/front/6/4/64cd68be-6e6a-4577-8465-a892463b6d6c.jpg?1562630089
109,109,44e02e70-07ab-4795-8037-55185bd11d54,Aluren,魔の魅惑,False,4,rare,Any player may cast creature spells with mana value 3 or less without paying their mana costs and as though they had flash.,Enchantment,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/2/6/268403bc-733d-446e-a7c1-abc957c42bc2.jpg?1595430482
110,110,2df8f253-1d3c-4b1f-8549-93fb90623474,Ambassador Laquatus,ラクァタス大使,False,3,rare,{3}: Target player mills three cards.,Legendary Creature — Merfolk Wizard,1.0,3.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/8/8/887cac61-2001-4bd1-aeeb-20149ebc5856.jpg?1562630758
111,111,1c69fdcf-ba87-480a-88df-70aa4ec9fff0,Amber Prison,琥珀の牢,False,4,rare,"You may choose not to untap Amber Prison during your untap step.
{4}, {T}: Tap target artifact, creature, or land. That permanent doesn't untap during its controller's untap step for as long as Amber Prison remains tapped.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/d/b/db90a5e7-8238-442a-a6a4-78c59a6adb3d.jpg?1562823489
112,112,84de4fec-2f38-4293-93d3-b3882c5aac14,Ambition's Cost,野望の代償,False,4,rare,You draw three cards and you lose 3 life.,Sorcery,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/0/e/0e0b1613-e879-4c28-b27e-f3997b9ebccd.jpg?1562255832
113,113,05828c1e-9185-4b70-94fe-753eacdf45a1,Ambush,,False,4,common,Blocking creatures gain first strike until end of turn.,Instant,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/b/7/b7dd8623-b64a-4b47-a69d-ed62d44596fb.jpg?1562588233
114,114,e75b2a97-b28d-43fe-8b1e-ba87a09f339c,Ambush Commander,待ち伏せ司令官,False,5,rare,"Forests you control are 1/1 green Elf creatures that are still lands.
{1}{G}, Sacrifice an Elf: Target creature gets +3/+3 until end of turn.",Creature — Elf,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/7/4/7485da91-a051-4680-8a25-c81fdaa77130.jpg?1562530654
115,115,454ed336-362d-46d9-96d5-8fcaa8a1c543,Ambush Party,待ち伏せ部隊,False,5,common,"First strike, haste",Creature — Human Rogue,3.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/4/e/4e464c69-84c0-4c09-ae86-b728a15ec77f.jpg?1562590656
116,116,2ddbbe65-f928-4b8e-8c4c-a9ce82e2594d,Amok,逆上,False,2,rare,"{1}, Discard a card at random: Put a +1/+1 counter on target creature.",Enchantment,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/5/c/5c5bdb8c-2a2e-47cf-a502-2d62f9ada3fa.jpg?1562596415
117,117,9c9b1871-e776-4373-ba89-e009131cb6f7,Amphibious Kavu,両生カヴー,False,3,common,"Whenever Amphibious Kavu blocks or becomes blocked by one or more blue and/or black creatures, Amphibious Kavu gets +3/+3 until end of turn.",Creature — Kavu,2.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/3/7/37d94fb2-958c-487e-9f64-52d2771c6ea4.jpg?1562906731
118,118,79644192-8f99-4d04-b151-6f74a4dbda0a,Amrou Kithkin,アムロー・キスキン,False,2,common,Amrou Kithkin can't be blocked by creatures with power 3 or greater.,Creature — Kithkin,1.0,1.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/2/7/27de9b02-1810-41ee-aa90-5d89b6e1bf87.jpg?1559603798
119,119,73a1552e-bbfa-445e-8306-b347354c0364,Amugaba,アムガバ,False,7,rare,"Flying
{2}{U}, Discard a card: Return Amugaba to its owner's hand.",Creature — Illusion,6.0,6.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/8/d/8d73d1e7-79be-4b28-a480-b65b4f34f755.jpg?1562921230
120,120,8eca999e-f7f8-4354-b419-2df4249c4361,Amulet of Kroog,クルーグの護符,False,2,common,"{2}, {T}: Prevent the next 1 damage that would be dealt to any target this turn.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/3/f/3fc1716d-5817-49f4-a9db-c162e6ceacbf.jpg?1559604254
121,121,a06f8476-0a23-413a-bc28-8dc2427fdc2a,Amulet of Quoz,,True,6,rare,"Remove Amulet of Quoz from your deck before playing if you're not playing for ante.
{T}, Sacrifice Amulet of Quoz: Target opponent may ante the top card of their library. If they don't, you flip a coin. If you win the flip, that player loses the game. If you lose the flip, you lose the game. Activate only during your upkeep.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/7/6/764ec6a8-a878-446c-b7e4-6026c2a3e9a4.jpg?1562916864
122,122,945d5351-ce7d-488c-bc63-269ad82b74cb,Amulet of Unmaking,消滅の護符,False,5,rare,"{5}, {T}, Exile Amulet of Unmaking: Exile target artifact, creature, or land. Activate only as a sorcery.",Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/f/d/fdbd94c8-611c-4b20-99ca-dd2d7661d644.jpg?1562722878
123,123,7131cdb6-15d0-407e-a7e2-b2a0deef9363,An-Havva Constable,アン＝ハヴァの治安官,False,3,rare,An-Havva Constable's toughness is equal to 1 plus the number of green creatures on the battlefield.,Creature — Human,2.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/5/9/5955eb2b-31a2-4e1e-bbbe-82eb53def698.jpg?1562590880
124,124,3cd72848-7b99-4d46-96f5-53f297c9d2a0,An-Havva Inn,,False,3,uncommon,"You gain X plus 1 life, where X is the number of green creatures on the battlefield.",Sorcery,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/e/f/eff4531f-d19d-44af-861a-33087197d21c.jpg?1562588715
125,125,40ae17be-9998-4ee4-9d95-82a08895405f,An-Havva Township,,False,0,uncommon,"{T}: Add {C}.
{1}, {T}: Add {G}.
{2}, {T}: Add {R} or {W}.",Land,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/9/a/9afac347-4316-43e2-848b-e474ed563af6.jpg?1562587772
126,126,f805b100-49b8-4d23-a768-e8de8bb0daa3,An-Zerrin Ruins,,False,4,rare,"As An-Zerrin Ruins enters the battlefield, choose a creature type.
Creatures of the chosen type don't untap during their controllers' untap steps.",Enchantment,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/4/f/4f905d57-2f52-4179-8041-2667b1fb1baa.jpg?1562587278
127,127,f543dfcd-015e-48bc-851d-08002d0241fa,Ana Disciple,アナの信奉者,False,1,common,"{U}, {T}: Target creature gains flying until end of turn.
{B}, {T}: Target creature gets -2/-0 until end of turn.",Creature — Human Wizard,1.0,1.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/7/e/7efe00f9-bf42-4d6f-9a22-b357b1c1e092.jpg?1562924945
128,128,51f17fe1-1cf7-4362-b9a2-8ec225d41b03,Ana Sanctuary,アナの聖域,False,3,uncommon,"At the beginning of your upkeep, if you control a blue or black permanent, target creature gets +1/+1 until end of turn. If you control a blue permanent and a black permanent, that creature gets +5/+5 until end of turn instead.",Enchantment,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/9/d/9d1599bb-4f43-4ab3-985a-8be5219f2195.jpg?1562932097
